"IDs","Gender","Age","Latino","Race","Income","Marital","zip","city","state","latitude","longitude"
"CIPGWY2XKFY2",1,32,FALSE,5,6,"Married","54726","Boyd","WI",44.946486,-91.02282
"CIPGWY2XY7Z8",2,33,FALSE,5,2,"Single","18356","Shawnee On Delaware","PA",41.010333,-75.09995
"CIPGWY58WCJ7",2,56,FALSE,5,3,"Single","12436","Haines Falls","NY",42.19551,-74.102319
"CIPGWY5B9CX8",2,41,TRUE,5,4,"Single","82323","Dixon","WY",41.034747,-107.53257
"CIPGWY3NTT43",1,66,FALSE,5,5,"Married","35774","Trenton","AL",34.752369,-86.22634
"CIPGWY66WLX0",2,23,FALSE,4,1,"Single","11367","Flushing","NY",40.728614,-73.82145
"CIPGWY5VK9C5",1,58,FALSE,5,5,"Married","46410","Merrillville","IN",41.487369,-87.34024
"CIPGWY7XS7H5",2,29,FALSE,5,5,"Single","60019","Des Plaines","IL",42.024278,-87.907066
"CIPGWY2RTQ93",2,66,FALSE,3,6,"Married","58467","Medina","ND",46.867794,-99.33125
"CIPGWY2T2Y43",2,71,FALSE,3,2,"Married","39532","Biloxi","MS",30.462388,-88.93293
"CIPGWY85FZ73",1,22,FALSE,5,4,"Single","21015","Bel Air","MD",39.532212,-76.30754
"CIPGWYC55SP2",2,61,TRUE,5,1,"Single","49865","National Mine","MI",46.604141,-87.614805
"CIPGWY82KPB4",1,66,FALSE,5,5,"Married","03733","Newport","NH",43.38807,-72.243666
"CIPGWYC8JCM9",1,23,TRUE,4,6,"Married","27826","Fairfield","NC",35.575982,-76.20409
"CIPGWYCPGC31",1,44,FALSE,2,4,"Married","50611","Bristow","IA",42.805321,-92.91579
"CIPGWYDXKWK6",2,56,FALSE,5,5,"Married","14136","Silver Creek","NY",42.535276,-79.16539
"CIPGWYC6M2F7",1,66,FALSE,5,4,"Married","45224","Cincinnati","OH",39.204959,-84.53734
"CIPGWYDWPJZ0",2,66,FALSE,4,6,"Married","39817","Bainbridge","GA",30.9,-84.57
"CIPGWYDVRZH9",2,37,TRUE,5,1,"Married","04429","Holden","ME",44.700606,-68.59682
"CIPGWYDXS286",1,57,FALSE,5,4,"Married","55798","Wright","MN",46.723028,-92.96594
"CIPGWYDYHVV0",2,52,FALSE,5,7,"Married","13808","Morris","NY",42.532969,-75.25536
"CIPGWYDYB297",2,39,FALSE,2,6,"Single","04087","Waterboro","ME",43.56066,-70.75497
"CIPGWYF34W28",1,56,FALSE,4,7,"Married","61741","Forrest","IL",40.756972,-88.40479
"CIPGWYDYLFZ0",1,29,FALSE,5,3,"Single","72166","Tichnor","AR",34.061917,-91.24828
"CIPGWYHNZPM1",1,32,FALSE,5,5,"Single","76691","West","TX",31.783019,-97.07945
"CIPGWYFY2PG6",2,52,TRUE,5,1,"Single","13339","Fort Plain","NY",42.943602,-74.64717
"CIPGWYHQSHT6",2,64,FALSE,5,3,"Single","40387","Wellington","KY",37.929101,-83.49464
"CIPGWYHPXZY9",2,23,FALSE,3,5,"Married","35620","Elkmont","AL",34.930354,-86.9809
"CIPGWYFZ28Q1",2,32,FALSE,5,5,"Married","61656","Peoria","IL",40.744179,-89.718401
"CIPGWYK6Z8R5",2,29,FALSE,5,7,"Single","32318","Tallahassee","FL",30.56,-84.18
"CIPGWPRD5CZ1",1,44,TRUE,5,6,"Single","48418","Byron","MI",42.816358,-83.95884
"CIPGWYR26N39",1,56,FALSE,5,5,"Married","43442","Lindsey","OH",41.425328,-83.2253
"CIPGWF8R85T1",2,26,FALSE,3,2,"Married","24598","Virgilina","VA",36.592597,-78.78207
"CIPGVSVH3DH8",1,61,FALSE,5,2,"Single","08602","Trenton","NJ",40.280531,-74.712018
"CIPGWR6KDZL3",2,26,TRUE,5,2,"Single","73942","Guymon","OK",36.739447,-101.48851
"CIPGWPMB7T80",1,23,FALSE,2,4,"Married","38580","Rickman","TN",36.270655,-85.32525
"CIPGX8ZPZ5N1",1,38,FALSE,2,3,"Single","24146","Redwood","VA",37.006912,-79.913875
"CIPGX92K6KH7",2,32,FALSE,4,5,"Married","49455","Shelby","MI",43.607628,-86.37004
"CIPGX92KTXP8",1,34,FALSE,5,5,"Married","24290","Weber City","VA",36.617348,-82.5666
"CIPGX9343YT8",2,23,FALSE,5,5,"Married","51340","Fostoria","IA",43.082426,-95.151095
"CIPGX934HMR3",1,57,FALSE,2,2,"Married","67059","Haviland","KS",37.658761,-99.09672
"CIPGX937XM39",2,23,FALSE,5,4,"Married","36561","Orange Beach","AL",30.291503,-87.56198
"CIPGX94RXSZ5",2,38,FALSE,5,6,"Married",NA,NA,NA,NA,NA
"CIPGX94RVY73",2,61,FALSE,4,5,"Single","42084","Tolu","KY",37.433695,-88.24498
"CIPGX94KPJN0",2,52,FALSE,3,5,"Single","93458","Santa Maria","CA",34.956344,-120.45243
"CIPGX94WXC91",1,37,FALSE,5,1,"Married","15501","Somerset","PA",40.02847,-79.1105
"CIPGX94WXR39",2,52,FALSE,1,4,"Single","11708","Amityville","NY",40.922326,-72.637078
"CIPGX94PG7R6",1,32,FALSE,5,3,"Married","29151","Sumter","SC",33.899856,-80.37434
"CIPGX9C6YVZ7",2,58,FALSE,5,5,"Single","20536","Washington","DC",38.901211,-77.016948
"CIPGX9NK3KF1",1,42,FALSE,3,4,"Married","83666","Placerville","ID",43.948003,-115.98055
"CIPGX9NMW5Q7",2,56,TRUE,5,3,"Married","68588","Lincoln","NE",40.820645,-96.692843
"CIPGX9NX82R1",1,22,FALSE,2,7,"Single","61653","Peoria","IL",40.744179,-89.718401
"CIPGX9NW9LR3",2,32,TRUE,5,2,"Single","95030","Los Gatos","CA",37.228594,-121.98396
"CIPGX9NSWWX2",2,45,FALSE,3,3,"Single","43618","Oregon","OH",41.676897,-83.39972
"CIPGX9P38PC2",2,63,FALSE,5,7,"Single","36527","Spanish Fort","AL",30.684873,-87.89723
"CIPGX9P4RST2",2,71,FALSE,5,6,"Single","14897","Whitesville","NY",42.034218,-77.79269
"CIPGX9PJX725",2,37,FALSE,5,5,"Single","28366","Newton Grove","NC",35.237142,-78.36593
"CIPGX9R9QR25",1,32,FALSE,3,4,"Married","58224","Dahlen","ND",48.173113,-97.95766
"CIPGX9W52DJ7",2,34,FALSE,5,4,"Single","66506","Manhattan","KS",39.194065,-96.57872
"CIPGX9YPMVJ2",2,34,FALSE,5,4,"Married","57058","Salem","SD",43.73161,-97.38526
"CIPGXB2Y5HJ4",2,56,TRUE,5,7,"Married","30597","Dahlonega","GA",34.527671,-83.980879
"CIPGX9YWJT97",1,56,FALSE,5,5,"Single","47359","Montpelier","IN",40.550511,-85.28118
"CIPGXB3FQ3M1",2,38,FALSE,5,5,"Single","93649","Piedra","CA",36.841665,-119.349639
"CIPGXB4CHFD8",2,34,FALSE,5,1,"Married","05763","Pittsford","VT",43.719898,-73.00087
"CIPGXB5ZCJJ6",1,33,TRUE,5,6,"Single","83635","Lake Fork","ID",44.68367,-115.453583
"CIPGXB64CLM5",2,26,FALSE,5,5,"Single","62269","O Fallon","IL",38.589849,-89.91207
"CIPGWYFXSWB4",1,29,FALSE,5,5,"Married","70632","Creole","LA",29.836547,-93.0363
"CIPGXB95TX27",2,58,FALSE,5,4,"Married","06095","Windsor","CT",41.857303,-72.66654
"CIPGXBFSNNF1",1,52,FALSE,5,4,"Married","46106","Bargersville","IN",39.514024,-86.18812
"CIPGXCRCWS55",2,41,FALSE,5,6,"Married","33074","Pompano Beach","FL",26.145724,-80.448254
"CIPGXCJ5DJW3",1,52,TRUE,3,4,"Married","58239","Hannah","ND",48.950929,-98.66921
"CIPGXCJWNQF5",1,64,TRUE,3,5,"Married","83756","Boise","ID",43.459855,-116.243984
"CIPGXCJZZ841",2,34,TRUE,5,6,"Married","95269","Stockton","CA",37.889849,-121.253872
"CIPGXCPLN5Y5",2,44,FALSE,2,2,"Single","44883","Tiffin","OH",41.12071,-83.17658
"CIPGXCXN3QT3",1,23,FALSE,5,5,"Single","03864","Ossipee","NH",43.672636,-71.10266
"CIPGXCXT4KS3",1,32,FALSE,5,6,"Married","03826","East Hampstead","NH",42.890357,-71.12296
"CIPGXDDCR249",1,57,FALSE,5,6,"Single",NA,NA,NA,NA,NA
"CIPGXDPGZ2X8",2,66,FALSE,5,4,"Married","54302","Green Bay","WI",44.505782,-87.97947
"CIPGXDRLRPQ2",2,61,FALSE,5,5,"Married","17762","Picture Rocks","PA",41.280066,-76.71173
"CIPGXDRPMR53",2,66,FALSE,5,6,"Single","33896","Loughman","FL",28.252198,-81.607612
"CIPGXDJN3QV6",1,66,FALSE,5,6,"Single","24082","Critz","VA",36.625817,-80.13542
"CIPGXF8WF7J3",2,37,TRUE,4,5,"Married","14619","Rochester","NY",43.136363,-77.64685
"CIPGXF94LSP4",2,67,FALSE,4,4,"Single","75048","Garland","TX",32.975723,-96.58661
"CIPGXF96DHV7",1,52,FALSE,5,5,"Married","64644","Hamilton","MO",39.731689,-93.99009
"CIPGXFCKH678",2,58,FALSE,3,5,"Single","46851","Fort Wayne","IN",41.093763,-85.070713
"CIPGXCJW6FR0",2,41,TRUE,3,7,"Married","04674","Seal Cove","ME",44.295719,-68.40092
"CIPGXFK4XRB4",2,35,TRUE,5,6,"Married","16662","Martinsburg","PA",40.306709,-78.31987
"CIPGXDMSCZQ3",2,35,FALSE,5,5,"Married","74525","Atoka","OK",34.347553,-96.11276
"CIPGXFKDMJK8",2,66,FALSE,4,3,"Single","13437","Redfield","NY",43.572876,-75.81709
"CIPGXFKQ6Z91",1,38,TRUE,4,5,"Single","20571","Washington","DC",38.900559,-77.034554
"CIPGXFKTLR93",2,35,FALSE,5,6,"Married","74337","Chouteau","OK",36.167467,-95.31925
"CIPGXFL39YH5",2,32,FALSE,5,2,"Married","66742","Gas","KS",37.923162,-95.346697
"CIPGXFLKNR62",2,26,FALSE,5,1,"Single","39169","Tchula","MS",33.136434,-90.27065
"CIPGXFM7C5R8",1,34,FALSE,5,4,"Single","53927","Dellwood","WI",43.95546,-89.941771
"CIPGXFPR8QQ7",1,39,FALSE,5,1,"Single","77044","Houston","TX",29.88277,-95.16782
"CIPGXFPSP5Y1",1,23,FALSE,4,6,"Single","32855","Orlando","FL",28.550028,-81.104185
"CIPGXFPSYPM9",1,61,TRUE,5,5,"Single","98112","Seattle","WA",47.629653,-122.29752
"CIPGXFQ5M327",1,28,FALSE,4,1,"Single","43416","Elmore","OH",41.477061,-83.28361
"CIPGXFPWFTV1",1,33,FALSE,5,5,"Single","57101","Sioux Falls","SD",43.546358,-96.69063
"CIPGXFYBRNR6",2,45,TRUE,5,2,"Single","23419","Oyster","VA",37.307411,-75.926877
"CIPGXFYDKRZ7",2,42,FALSE,5,3,"Married","19554","Shartlesville","PA",40.513794,-76.10833
"CIPGXFYT2F32",2,56,FALSE,2,2,"Single","43937","Maynard","OH",40.130167,-80.877264
"CIPGXFZ2HSP8",2,45,FALSE,5,6,"Married","76649","Iredell","TX",32.001365,-97.88196
"CIPGXFZ62QY3",2,56,FALSE,5,7,"Single","45895","Wapakoneta","OH",40.56914,-84.17288
"CIPGXFZ6RHN9",2,23,FALSE,5,5,"Married","10286","New York","NY",40.714231,-74.011895
"CIPGXRN9R4Y0",2,61,TRUE,5,7,"Single","43464","Vickery","OH",41.404156,-82.92509
"CIPGXRP7NZ57",2,26,FALSE,5,5,"Single","72313","Bassett","AR",35.712249,-90.028429
"CIPGXRP9WKP8",1,38,FALSE,2,5,"Single","10804","Wykagyl","NY",40.946805,-73.78797
"CIPGXRPBML77",2,61,TRUE,5,5,"Single",NA,NA,NA,NA,NA
"CIPGXH5B7HR6",1,51,TRUE,5,7,"Single","83804","Blanchard","ID",48.021497,-116.98833
"CIPGXH9FBCK9",2,56,FALSE,2,5,"Single","30730","Lyerly","GA",34.376063,-85.4043
"CIPGXRPBYTJ7",1,51,FALSE,5,4,"Married","37683","Mountain City","TN",36.451041,-81.81906
"CIPGXHFKKL97",1,31,FALSE,2,5,"Single","32118","Daytona Beach","FL",29.210309,-81.00259
"CIPGXHJ8QNR7",2,66,TRUE,4,2,"Married","34473","Ocala","FL",29.003195,-82.1899
"CIPGXHJRQCF4",2,38,FALSE,5,5,"Single","70179","New Orleans","LA",30.032997,-89.882564
"CIPGXHJT8D21",2,39,FALSE,5,4,"Married","71826","Bradley","AR",33.102083,-93.67372
"CIPGXHK38F70",2,51,TRUE,5,7,"Single","06045","Manchester","CT",41.791776,-72.718832
"CIPGXHK4YYK4",1,23,FALSE,5,6,"Single","63775","Perryville","MO",37.716811,-89.87601
"CIPGXHK5NQH9",2,33,FALSE,2,2,"Single","62857","Loogootee","IL",38.911662,-88.87747
"CIPGXHKKRPX9",2,32,FALSE,5,7,"Married","75470","Petty","TX",33.60355,-95.81202
"CIPGXHKY86S2",1,22,TRUE,5,4,"Married","28215","Charlotte","NC",35.244468,-80.72164
"CIPGXHL23YR9",2,37,FALSE,4,1,"Single","33623","Tampa","FL",27.871964,-82.438841
"CIPGXHLY7L67",1,63,FALSE,3,5,"Single","15216","Pittsburgh","PA",40.400319,-80.03566
"CIPGXHM395C8",2,35,TRUE,3,7,"Single","19192","Philadelphia","PA",39.951112,-75.167622
"CIPGXHVHHXM2",1,42,TRUE,5,7,"Married","94138","San Francisco","CA",37.784827,-122.727802
"CIPGXHY2XDH7",1,52,FALSE,2,7,"Single","50248","Story City","IA",42.186442,-93.59867
"CIPGXJ8CBYR8",2,56,TRUE,5,3,"Married","67152","Wellington","KS",37.268972,-97.41247
"CIPGXJ8B5NB6",1,61,FALSE,3,2,"Married","62541","Lake Fork","IL",39.969864,-89.35051
"CIPGXJT88RT6",2,34,FALSE,3,1,"Married","70729","Erwinville","LA",30.546033,-91.41898
"CIPGXKBSWRD3",2,33,FALSE,2,4,"Single","02630","Barnstable","MA",41.700327,-70.29568
"CIPGXKBQXVZ4",2,58,TRUE,5,5,"Single","02135","Brighton","MA",42.348418,-71.15349
"CIPGXKHTWN20",2,28,FALSE,2,3,"Single","65656","Galena","MO",36.771898,-93.48394
"CIPGXKHZFVB7",2,42,FALSE,5,7,"Married","97404","Eugene","OR",44.101227,-123.13604
"CIPGXKHZLH71",1,56,FALSE,3,7,"Married","80487","Steamboat Springs","CO",40.502772,-106.87521
"CIPGXKQ9R6M0",2,29,FALSE,5,3,"Single","64189","Kansas City","MO",39.035038,-94.356728
"CIPGXKQRHVQ4",1,32,TRUE,2,3,"Married","99766","Point Hope","AK",68.347052,-166.76291
"CIPGXKR3RQ88",2,37,FALSE,5,5,"Single","65661","Greenfield","MO",37.439717,-93.83934
"CIPGXKSY2QM0",1,32,TRUE,3,5,"Single","30009","Alpharetta","GA",33.844371,-84.47405
"CIPGXLWF5DS4",1,45,FALSE,5,7,"Single","47452","Orleans","IN",38.647931,-86.43438
"CIPGXLWFJRJ6",2,66,FALSE,5,5,"Married","27620","Raleigh","NC",35.797692,-78.625265
"CIPGXLWFW7Z6",1,67,FALSE,2,1,"Married","41519","Canada","KY",37.60512,-82.31477
"CIPGXM62QR84",1,22,FALSE,3,5,"Married","95329","La Grange","CA",37.694235,-120.42421
"CIPGXMCCH7D2",2,54,FALSE,5,5,"Married","07890","Branchville","NJ",41.12831,-74.678956
"CIPGXMK8QL25",2,56,TRUE,5,5,"Single","93270","Terra Bella","CA",35.94901,-119.03742
"CIPGXMK7KV69",1,38,FALSE,3,1,"Married","25266","Newton","WV",38.585331,-81.17428
"CIPGXMQDKQB4",2,42,FALSE,5,3,"Married","60118","Dundee","IL",42.101502,-88.28891
"CIPGXMTFW9T1",2,66,FALSE,5,5,"Married","10019","New York","NY",40.765714,-73.9856
"CIPGXNCFQCH9",1,66,FALSE,5,1,"Married","19706","Delaware City","DE",39.573744,-75.59204
"CIPGXNFK5FF5",1,71,FALSE,5,5,"Single","52347","Victor","IA",41.715992,-92.29288
"CIPGXNHRJ752",2,63,FALSE,2,5,"Married","74571","Talihina","OK",34.729815,-95.03625
"CIPGXNP868R4",2,45,FALSE,1,6,"Married","56701","Thief River Falls","MN",48.118625,-96.1793
"CIPGXNRJZTH0",2,23,FALSE,5,3,"Married","22331","Alexandria","VA",38.801342,-77.070733
"CIPGXNT63ZF4",2,31,FALSE,5,7,"Married","95321","Groveland","CA",37.840248,-120.04541
"CIPGXP593VT7",2,29,FALSE,4,5,"Single","85938","Springerville","AZ",34.094597,-109.22291
"CIPGXP5B2W92",1,71,TRUE,3,1,"Single","26847","Petersburg","WV",38.959188,-79.13703
"CIPGXP6NW6J3",1,67,FALSE,4,7,"Single","61465","New Windsor","IL",41.200936,-90.45631
"CIPGXPFJ73Y2",2,56,FALSE,5,4,"Single","40150","Lebanon Junction","KY",37.849334,-85.73269
"CIPGXPHRB8W8",2,52,TRUE,4,4,"Married","78019","Encinal","TX",28.062471,-99.4289
"CIPGXPKLMLB6",1,45,FALSE,5,5,"Single","63783","Uniontown","MO",37.605626,-89.6774
"CIPGXPKL92Z5",2,44,FALSE,5,7,"Single","27111","Winston Salem","NC",36.027482,-80.20728
"CIPGXPKMW423",2,52,FALSE,5,4,"Single","13028","Bernhards Bay","NY",43.279405,-75.93107
"CIPGXPFLNTR4",1,33,FALSE,4,2,"Single","15022","Charleroi","PA",40.136537,-79.91321
"CIPGXPKP5WW7",1,52,FALSE,5,1,"Married","85733","Tucson","AZ",31.970131,-111.890713
"CIPGXPVYMMB0",1,44,FALSE,5,5,"Married",NA,NA,NA,NA,NA
"CIPGXPXVKHD4",1,35,FALSE,4,6,"Single","65637","Dora","MO",36.753498,-92.17819
"CIPGXPXZZWR7",1,41,TRUE,5,4,"Married","64454","Gower","MO",39.61222,-94.5929
"CIPGXPY524L2",1,28,TRUE,5,5,"Married","99005","Colbert","WA",47.844289,-117.37274
"CIPGXPY46KK2",2,41,FALSE,3,6,"Married","87013","Cuba","NM",35.869051,-107.40227
"CIPGXQ4Q77H1",2,54,TRUE,2,4,"Single","29588","Myrtle Beach","SC",33.694757,-78.999862
"CIPGXQ8KYH35",2,26,TRUE,3,5,"Single","43299","Columbus","OH",39.969036,-83.011389
"CIPGXQ8LXFM5",2,38,FALSE,5,4,"Married","14610","Rochester","NY",43.142259,-77.54587
"CIPGXQ8QQ3X2",2,58,FALSE,4,1,"Married","16435","Springboro","PA",41.817144,-80.38568
"CIPGXQ8NSKB0",1,32,FALSE,2,5,"Married","91740","Glendora","CA",34.119245,-117.8548
"CIPGXQ8YK5X4",1,39,FALSE,5,4,"Married","50440","Grafton","IA",43.329416,-93.07297
"CIPGXQ934VL8",1,44,FALSE,4,4,"Married","87036","Mountainair","NM",34.500604,-106.27612
"CIPGXQ97P9J1",2,29,FALSE,2,1,"Single","50641","Hazleton","IA",42.605576,-91.91229
"CIPGXQ937F79",1,32,FALSE,5,2,"Married","72301","West Memphis","AR",35.150009,-90.17636
"CIPGXQ92D4W9",2,66,TRUE,5,5,"Single","30663","Rutledge","GA",33.614556,-83.61157
"CIPGXQ8RXWF6",2,74,FALSE,5,5,"Married","47465","Switz City","IN",39.039348,-87.04871
"CIPGXQ9MTPG0",2,66,TRUE,5,1,"Single","33974","Lehigh Acres","FL",26.56,-81.59
"CIPGXQ9LW9X7",2,45,FALSE,5,7,"Married","43230","Columbus","OH",40.039963,-82.87855
"CIPGXQ9SM7K8",2,61,FALSE,5,3,"Married","20277","Washington","DC",38.893311,-77.014647
"CIPGXQ9RNSD2",2,32,FALSE,2,5,"Single","94971","Tomales","CA",38.245851,-122.90644
"CIPGXQ94Q285",1,34,TRUE,2,5,"Married","73019","Norman","OK",35.208566,-97.44451
"CIPGXQBC6ZZ6",2,66,FALSE,5,5,"Married","06355","Mystic","CT",41.360798,-71.97281
"CIPGXQBF9N61",2,31,FALSE,2,5,"Married","94244","Sacramento","CA",38.377411,-121.444429
"CIPGXQC7NFJ1",1,56,FALSE,5,1,"Married","59442","Fort Benton","MT",47.83055,-110.64869
"CIPGXQC9QDZ3",2,32,FALSE,2,7,"Single","13354","Holland Patent","NY",43.261526,-75.25705
"CIPGXQCB2WP7",2,56,FALSE,2,5,"Single","54979","Van Dyne","WI",43.877109,-88.52573
"CIPGXQCBSXL7",1,66,TRUE,5,6,"Single","86043","Second Mesa","AZ",35.777227,-110.50131
"CIPGXQ99DHQ3",1,23,FALSE,5,4,"Single","50323","Urbandale","IA",41.625788,-93.80235
"CIPGXQD267Z6",1,37,TRUE,4,6,"Single","45805","Lima","OH",40.739517,-84.14468
"CIPGXQD6SJ66",2,44,FALSE,5,4,"Married","41740","Emmalena","KY",37.348377,-83.04938
"CIPGXQCBZF32",2,71,FALSE,2,4,"Married","49618","Boon","MI",44.306885,-85.60119
"CIPGXQCZWRP4",2,26,FALSE,5,5,"Single","04124","Portland","ME",44.408078,-70.470703
"CIPGXQDCVC48",2,32,TRUE,2,4,"Married","44515","Youngstown","OH",41.099008,-80.74545
"CIPGXQD7CHR5",1,29,FALSE,5,7,"Single","84131","Salt Lake City","UT",40.668068,-111.908297
"CIPGXQDC2MP4",1,66,FALSE,3,5,"Married","11103","Astoria","NY",40.762968,-73.91091
"CIPGXQDF63S3",1,26,FALSE,2,5,"Single","07752","Navesink","NJ",40.402277,-74.027285
"CIPGXQDHD8M0",1,67,FALSE,5,5,"Married","48066","Roseville","MI",42.503285,-82.93851
"CIPGXQDJRMR0",2,29,FALSE,5,5,"Single","97080","Gresham","OR",45.481342,-122.40856
"CIPGXQHRHF99",1,37,FALSE,5,6,"Single","53543","Highland","WI",43.043206,-90.35954
"CIPGXQJJBY70",2,22,FALSE,4,5,"Married","78427","Corpus Christi","TX",27.777,-97.463213
"CIPGXQJJWQP6",1,56,FALSE,5,6,"Single","94977","Larkspur","CA",38.068036,-122.740988
"CIPGXQJSRTR0",1,56,FALSE,1,5,"Married","67478","Simpson","KS",39.384449,-97.93323
"CIPGXQJL3RV4",2,26,FALSE,5,3,"Single","02071","South Walpole","MA",42.101406,-71.27239
"CIPGXQJZWNX7",2,34,TRUE,5,2,"Single","97441","Gardiner","OR",43.760271,-124.12028
"CIPGXQJXJK58",1,63,FALSE,3,5,"Single","55736","Floodwood","MN",46.929033,-92.90614
"CIPGXQK8YRP9",2,52,FALSE,2,5,"Single","43803","Bakersville","OH",40.357237,-81.643638
"CIPGXQK2M3H6",2,35,TRUE,5,6,"Married","28299","Charlotte","NC",35.26002,-80.804151
"CIPGXQKB8631",2,58,FALSE,5,1,"Single","78069","Somerset","TX",29.200169,-98.67235
"CIPGXQKD65K5",2,23,FALSE,5,7,"Single","62909","Boles","IL",37.44725,-88.876792
"CIPGXQKCJ8M9",2,54,TRUE,5,4,"Single","10467","Bronx","NY",40.872265,-73.86937
"CIPGXQKBWKT0",2,63,FALSE,5,1,"Single","56372","Saint Cloud","MN",45.52886,-94.593338
"CIPGXQKFBW90",2,66,FALSE,5,5,"Married","30728","La Fayette","GA",34.696201,-85.25824
"CIPGXQKRW880",1,39,FALSE,5,7,"Single","68928","Bladen","NE",40.320042,-98.59331
"CIPGXQKMZ921",2,37,FALSE,2,1,"Single","61558","Pekin","IL",40.554538,-89.609951
"CIPGXQKQZH47",1,52,TRUE,4,7,"Married","48930","Lansing","MI",42.732535,-84.558679
"CIPGXRP4B8M0",2,34,FALSE,4,3,"Married","68761","Oakdale","NE",42.049818,-97.96188
"CIPGXQKQRY89",1,63,FALSE,3,6,"Married","13157","Sylvan Beach","NY",43.209147,-75.72307
"CIPGXRPC6KB0",2,37,FALSE,5,6,"Single","04352","Mount Vernon","ME",44.46599,-69.96073
"CIPGXRPC3XX0",2,39,FALSE,5,5,"Single","28471","Watha","NC",34.605639,-77.99977
"CIPGXRPF5CN3",2,34,FALSE,1,6,"Married","12962","Morrisonville","NY",44.711769,-73.58219
"CIPGXRPJMK38",2,37,FALSE,5,5,"Single","06506","New Haven","CT",41.365709,-72.927507
"CIPGXRPT7V56",1,44,FALSE,5,4,"Single","08884","Spotswood","NJ",40.39159,-74.39329
"CIPGXRPCN8J6",1,56,FALSE,5,7,"Married","05847","Lowell","VT",44.799008,-72.45025
"CIPGXRPW5BN7",2,41,TRUE,2,5,"Single","68447","Table Rock","NE",40.188015,-96.08978
"CIPGXRPV7ZN0",1,23,FALSE,5,1,"Single","55982","Waltham","MN",43.82009,-92.87749
"CIPGXRPXHYS5",1,64,FALSE,5,4,"Married","33919","Fort Myers","FL",26.555958,-81.90174
"CIPGXRPZ5DB6",2,71,FALSE,5,4,"Married","47136","Lanesville","IN",38.237852,-85.96834
"CIPGXRQ9ZV52",1,56,FALSE,2,7,"Married","21788","Thurmont","MD",39.604303,-77.41092
"CIPGXRPZKPC8",2,56,TRUE,3,5,"Married","23181","West Point","VA",37.559878,-76.83018
"CIPGXRQCVHX3",2,56,FALSE,1,5,"Single","89424","Nixon","NV",39.835829,-119.35634
"CIPGXRQPGZ67",1,45,FALSE,5,5,"Married","49905","Atlantic Mine","MI",47.101109,-88.71833
"CIPGXRQKXWK2",2,52,FALSE,5,2,"Single","91109","Pasadena","CA",33.786594,-118.298662
"CIPGXRQLN8F3",1,35,FALSE,5,2,"Single","38223","Como","TN",36.310995,-88.260367
"CIPGXRQS33V4",2,29,TRUE,5,2,"Married","04970","Rangeley","ME",44.966701,-70.6576
"CIPGXRQX3FH7",1,26,FALSE,5,5,"Single","36205","Anniston","AL",33.711314,-85.78527
"CIPGXRQXCMJ3",2,44,FALSE,2,1,"Married","99513","Anchorage","AK",61.214877,-149.88617
"CIPGXRQZR251",1,57,TRUE,5,5,"Married","29016","Blythewood","SC",34.200042,-80.98653
"CIPGXPG8ZBR5",2,63,FALSE,5,4,"Married","49442","Muskegon","MI",43.232615,-86.1955
"CIPGXPG3XNJ6",2,66,FALSE,4,4,"Married","11025","Great Neck","NY",40.754757,-73.601772
"CIPGXPGCYR64",2,32,TRUE,5,6,"Single","29348","Gramling","SC",34.888237,-81.96902
"CIPGXPGDLMJ3",2,35,FALSE,5,5,"Single","47190","Jeffersonville","IN",38.437021,-85.704973
"CIPGXPGLKCS9",2,71,TRUE,5,5,"Married","03774","North Haverhill","NH",44.08541,-71.9943
"CIPGXPGZR2R5",2,56,TRUE,5,4,"Single","22581","Zacata","VA",38.121793,-76.79025
"CIPGXPGF44D8",1,61,FALSE,5,4,"Married","63957","Piedmont","MO",37.151397,-90.69685
"CIPGXPG3FR28",1,41,FALSE,2,5,"Single",NA,NA,NA,NA,NA
"CIPGXQJXWSW6",2,71,TRUE,5,4,"Married","18235","Lehighton","PA",40.828682,-75.70596
"CIPGY3X6QP89",2,51,FALSE,4,2,"Single","40940","Frakes","KY",36.607234,-83.92535
"CIPGY5DN4FQ1",1,52,FALSE,5,2,"Single","03595","Twin Mountain","NH",44.271516,-71.51746
"CIPGVAIH06BL",2,61,TRUE,5,4,"Married","75662","Kilgore","TX",32.387151,-94.87439
"CIPG9YO2MNBN",2,61,FALSE,5,6,"Married","02059","North Marshfield","MA",41.970474,-70.701357
"CIPGDBMNRYZK",1,32,TRUE,2,5,"Married","14623","Rochester","NY",43.087613,-77.6352
"CIPGU4N498UW",2,66,FALSE,5,1,"Single","60690","Chicago","IL",41.811929,-87.68732
"CIPG3GXLUPDR",2,61,FALSE,5,7,"Married","32607","Gainesville","FL",29.646189,-82.39658
"CIPGRJW3PEHU",1,66,FALSE,5,1,"Single",NA,NA,NA,NA,NA
"CIPGXMZDME4K",2,67,FALSE,5,6,"Married","61625","Peoria","IL",40.696287,-89.616648
"CIPGFKZBTTR7",1,45,TRUE,5,4,"Single","64624","Braymer","MO",39.581772,-93.79569
"CIPGZ16CRZ0V",1,56,FALSE,5,4,"Married","58421","Carrington","ND",47.450049,-99.08527
"CIPGS2L6QYGJ",1,56,TRUE,5,4,"Married","89145","Las Vegas","NV",36.167731,-115.26791
