"StoreID","Longitude","Latitude","StoreName","Address","City","State","Phone.Number","POSInstalled","OwnershipStatus","TransactionTotal"
8312,-74.3612,40.52335,"McDonalds-Edison,NJ","1075 Us 1"," Edison","NJ"," (732) 516-0505","Old-school","Owned",1932952.55
8313,-74.33273,40.54426,"McDonalds-Edison,NJ","1511 Us 1"," Edison","NJ"," (732) 494-3121","Installed","Franchise",2034012.066
8314,-74.34315,40.5572,"McDonalds PlayPlace-Edison,NJ","59 Rt 27"," Edison","NJ"," (732) 906-9540","Installed","Franchise",2227693.151
8315,-74.6222,39.54399,"McDonalds PlayPlace-Egg Harbor,NJ","Rt 30 & Saint Louis Ave"," Egg Harbor","NJ"," (609) 965-2580","Old-school","Franchise",1735799.925
8316,-74.56618,39.40911,"McDonalds PlayPlace-Egg Harbor Twp,NJ","6688 Black Horse Pike"," Egg Harbor Twp","NJ"," (609) 484-7007","Old-school","Owned",2067222.435
8317,-74.21483,40.66317,"McDonalds-Elizabeth,NJ","33 Broad St"," Elizabeth","NJ"," (908) 527-9550","Installed","Franchise",1567963.052
8318,-74.19226,40.6755,"McDonalds-Elizabeth,NJ","819 North Ave E"," Elizabeth","NJ"," (908) 355-9624","Installed","Owned",1839449.435
8319,-74.21255,40.65376,"McDonalds PlayPlace-Elizabeth,NJ","420 Us 1"," Elizabeth","NJ"," (908) 351-4548","Installed","Franchise",1813582.963
8320,-73.9766,40.89513,"McDonalds-Englewood,NJ","41 W Palisade Ave"," Englewood","NJ"," (201) 894-0048","Installed","Franchise",2438902.659
8321,-74.307411,40.350821,"McDonalds PlayPlace-Englishtown,NJ","78 Us 9"," Englishtown","NJ"," (732) 972-1663","Installed","Franchise",2136136.14
8322,-74.10001,40.92586,"McDonalds-Fair Lawn,NJ","3701 Broadway"," Fair Lawn","NJ"," (201) 794-1313","Installed","Owned",1520492.553
8323,-74.28678,40.88403,"McDonalds PlayPlace-Fairfield,NJ","460 Us 46"," Fairfield","NJ"," (973) 882-1251","Old-school","Owned",1561900.544
8324,-74.70895,40.83169,"McDonalds PlayPlace-Flanders,NJ","293 Us 206"," Flanders","NJ"," (973) 584-3853","Old-school","Owned",1939690.657
8325,-74.85033,40.49785,"McDonalds PlayPlace-Flemington,NJ","72 Reaville Ave"," Flemington","NJ"," (908) 782-4550","Old-school","Owned",1827001.671
8326,-74.3886,40.78777,"McDonalds-Florham Park,NJ","176 Columbia Tpke"," Florham Park","NJ"," (973) 301-0347","Installed","Franchise",1709917.969
8327,-73.96671,40.8563,"McDonalds-Fort Lee,NJ","2152 Lemoine Ave"," Fort Lee","NJ"," (201) 944-4880","Installed","Franchise",2138260.32
8328,-74.58055,41.11726,"McDonalds PlayPlace-Franklin,NJ","Rt 23"," Franklin","NJ"," (973) 827-2557","Installed","Franchise",1779231.018
8329,-74.2796,40.24246,"McDonalds-Freehold,NJ","3636 Rt 9"," Freehold","NJ"," (732) 462-8474","Installed","Franchise",1965886.719
8330,-74.32061,40.65405,"McDonalds PlayPlace-Garwood,NJ","216 North Ave"," Garwood","NJ"," (908) 789-1299","Installed","Owned",2298083.459
8331,-75.11348,39.71792,"McDonalds-Glassboro,NJ","656 Delsea Dr N"," Glassboro","NJ"," (856) 881-2311","Installed","Owned",2174000.899
8332,-74.46559,40.60932,"McDonalds-Green Brook,NJ","10 Us 22"," Green Brook","NJ"," (908) 753-0455","Old-school","Owned",2139976.296
8333,-74.05275,40.87986,"McDonalds-Hackensack,NJ","193 Essex St"," Hackensack","NJ"," (201) 968-9878","Installed","Franchise",1763766.228
8334,-74.03878,40.8885,"McDonalds PlayPlace-Hackensack,NJ","343 River St"," Hackensack","NJ"," (201) 487-1347","Installed","Franchise",1993806.623
8335,-74.8422,40.81449,"McDonalds-Hackettstown,NJ","1885 Rt 57"," Hackettstown","NJ"," (908) 850-4441","Installed","Franchise",1687413.944
8336,-74.82388,40.84096,"McDonalds PlayPlace-Hackettstown,NJ","202 Mountain Ave"," Hackettstown","NJ"," (908) 852-3857","Installed","Franchise",1801932.398
8337,-74.78499,39.64488,"McDonalds-Hammonton,NJ","96 S White Horse Pike"," Hammonton","NJ"," (609) 561-8278","Installed","Franchise",1631125.001
8338,-74.96806,40.71173,"McDonalds-Hampton,NJ","461 Rt 31"," Hampton","NJ"," (908) 537-9333","Old-school","Franchise",1765920.459
8339,-74.06652,40.86091,"McDonalds PlayPlace-Hasbrouck Heights,NJ","329 Rt 17"," Hasbrouck Heights","NJ"," (201) 288-5121","Old-school","Owned",2167900.726
8340,-74.18382,40.4205,"McDonalds-Hazlet,NJ","31-32 Rt 35 & Hazlet Ave"," Hazlet","NJ"," (732) 203-0818","Installed","Franchise",1910972.651
8341,-74.64185,40.50668,"McDonalds-Hillsborough,NJ","410 Us 206"," Hillsborough","NJ"," (908) 359-3330","Installed","Franchise",1733074.676
8342,-74.23351,40.69923,"McDonalds-Hillside,NJ","Rt 22 & Long Ave"," Hillside","NJ"," (908) 686-4171","Old-school","Owned",1967272.083
8343,-74.03053,40.73922,"McDonalds PlayPlace-Hoboken,NJ","234 Washington St"," Hoboken","NJ"," (201) 659-9612","Old-school","Owned",1700487.462
8344,-74.22405,40.132963,"McDonalds [WM]-Howell,NJ","4900 US Hwy 9 [WM]"," Howell","NJ"," (732) 363-5155","Installed","Franchise",2051250.567
8345,-74.23268,40.15981,"McDonalds PlayPlace-Howell,NJ","3410 Us 9"," Howell","NJ"," (732) 367-7262","Old-school","Owned",2224485.861
8346,-74.21862,40.1131,"McDonalds PlayPlace-Howell,NJ","6771/ Us 9"," Howell","NJ"," (732) 364-6395","Installed","Franchise",1948609.1
8347,-75.108269,39.762395,"McDonalds PlayPlace-Hurffville,NJ","122 Delsea Dr & Egg Harbor Rd"," Hurffville","NJ"," (856) 401-3040","Installed","Franchise",2121952.336
8348,-74.21783,40.72869,"McDonalds-Irvington,NJ","783 Springfield Ave"," Irvington","NJ"," (973) 373-9194","Installed","Franchise",2020527.426
8349,-74.29411,40.13805,"McDonalds-Jackson,NJ","260 N County Line Rd"," Jackson","NJ"," (732) 730-0123","Installed","Franchise",1450412.735
8350,-74.26453,40.08401,"McDonalds-Jackson,NJ","1136 E Veterans Hwy"," Jackson","NJ"," (732) 364-1055","Installed","Franchise",1628793.168
8351,-74.045202,40.757,"McDonalds-Jersey City,NJ","737 Secaucus Rd"," Jersey City","NJ"," (201) 653-1057","Installed","Franchise",1715743.159
8352,-74.065523,40.731815,"McDonalds-Jersey City,NJ","2873 John F Kennedy Blvd"," Jersey City","NJ"," (201) 610-0029","Installed","Franchise",1893924.879
8353,-74.038692,40.726299,"McDonalds-Jersey City,NJ","30 Mall Dr W"," Jersey City","NJ"," (201) 626-2211","Installed","Franchise",2044011.254
8354,-74.0851,40.72227,"McDonalds-Jersey City,NJ","891 Communipaw Ave"," Jersey City","NJ"," (201) 333-6889","Installed","Franchise",2053161.454
8355,-74.05654,40.73175,"McDonalds-Jersey City,NJ","564 Newark Ave"," Jersey City","NJ"," (201) 533-8695","Installed","Franchise",2059697.208
8356,-74.05105,40.74337,"McDonalds-Jersey City,NJ","248 Central Ave"," Jersey City","NJ"," (201) 798-9448","Old-school","Franchise",1956745.88
8357,-74.04309,40.71981,"McDonalds-Jersey City,NJ","325 Grove St"," Jersey City","NJ"," (201) 333-7888","Installed","Franchise",2503021.176
8358,-74.05338,40.7172,"McDonalds PlayPlace-Jersey City,NJ","428 Grand St"," Jersey City","NJ"," (201) 433-0055","Old-school","Owned",1581002.933
8359,-74.5978,40.96104,"McDonalds PlayPlace-Lake Hopatcong,NJ","735 Rt 15 S"," Lake Hopatcong","NJ"," (973) 663-1102","Old-school","Owned",2158336.653
8360,-74.31513,40.01486,"McDonalds-Lakehurst,NJ","98 Rt 70 & Center St"," Lakehurst","NJ"," (732) 657-8200","Installed","Franchise",2305853.535
8361,-74.15988,40.04433,"McDonalds PlayPlace-Lakewood,NJ","1900 Shorrock Rd & Rt 70"," Lakewood","NJ"," (732) 920-5409","Installed","Franchise",1887205.11
8362,-74.18178,39.8531,"McDonalds-Lanoka Harbor,NJ","408 Us 9"," Lanoka Harbor","NJ"," (609) 693-2981","Old-school","Owned",1461013.39
8363,-74.74649,40.24551,"McDonalds-Lawrence Twp,NJ","301 Brunswick Circle Ext"," Lawrence Twp","NJ"," (609) 394-2800","Installed","Franchise",1905070.832
8364,-74.64836,40.8792,"McDonalds PlayPlace-Ledgewood,NJ","1117 Us 46"," Ledgewood","NJ"," (973) 584-2244","Installed","Franchise",2115570.339
8365,-74.30088,40.92055,"McDonalds-Lincoln Park,NJ","53 Boonton Tpke"," Lincoln Park","NJ"," (973) 696-1334","Old-school","Owned",2231463.866
8366,-74.1184,40.33147,"McDonalds-Lincroft,NJ","608 Newman Springs Rd"," Lincroft","NJ"," (732) 936-0870","Installed","Franchise",797635.099
8367,-74.24452,40.62513,"McDonalds-Linden,NJ","107 W Edgar Rd"," Linden","NJ"," (908) 523-0246","Old-school","Owned",2104900.812
8368,-74.996964,39.824003,"McDonalds PlayPlace-Lindenwold,NJ","517 White Horse Pike"," Lindenwold","NJ"," (856) 435-0489","Installed","Franchise",2198329.422
8369,-74.44563,39.62405,"McDonalds-Little Egg Harbor,NJ","460 Rt 9 S"," Little Egg Harbor","NJ"," (609) 296-5600","Old-school","Owned",2229655.145
8370,-74.19354,40.87239,"McDonalds-Little Falls,NJ","405 Us 46 E"," Little Falls","NJ"," (973) 256-5318","Old-school","Owned",2378663.128
8371,-74.04477,40.85507,"McDonalds-Little Ferry,NJ","319 Us 46"," Little Ferry","NJ"," (201) 641-9632","Installed","Franchise",1655826.32
8372,-74.30328,40.76236,"McDonalds-Livingston,NJ","94 Old Short Hills Rd"," Livingston","NJ"," (973) 533-0223","Old-school","Owned",2118882.159
8373,-73.98832,40.30445,"McDonalds-Long Branch,NJ","229 Broadway"," Long Branch","NJ"," (732) 571-1072","Installed","Franchise",1748476.423
8374,-75.0337,39.86145,"McDonalds-Magnolia,NJ","700 N White Horse Pike & Warwick Rd"," Magnolia","NJ"," (856) 784-5397","Installed","Franchise",1878892.314
8375,-74.16003,41.09779,"McDonalds-Mahwah,NJ","150 Rt 17"," Mahwah","NJ"," (201) 529-9805","Installed","Franchise",1737662.56
8376,-75.05516,39.57079,"McDonalds PlayPlace-Malaga,NJ","403 Delsea Dr"," Malaga","NJ"," (856) 694-5116","Installed","Franchise",2245233.98
8377,-74.27739,39.70852,"McDonalds-Manahawkin,NJ","757 Rt 72 W"," Manahawkin","NJ"," (609) 978-2763","Old-school","Owned",1819177.831
8378,-74.25001,39.68682,"McDonalds PlayPlace-Manahawkin,NJ","340 Rt 72 E"," Manahawkin","NJ"," (609) 597-4841","Old-school","Owned",2150043.203
8379,-74.06795,40.1262,"McDonalds PlayPlace-Manasquan,NJ","2428 Highway 35"," Manasquan","NJ"," (732) 223-4131","Installed","Franchise",2038317.897
8380,-74.586359,40.54825,"McDonalds [WM]-Manville,NJ","100 N Main St [WM]"," Manville","NJ"," (908) 252-9410","Old-school","Owned",2009245.318
8381,-74.58654,40.5458,"McDonalds-Manville,NJ","60 N Main St"," Manville","NJ"," (908) 595-9856","Installed","Franchise",1632906.861
8382,-74.91367,39.89421,"McDonalds [WM]-Marlton,NJ","150 Rt 70 [WM]"," Marlton","NJ"," (856) 983-0590","Installed","Franchise",2383043.494
8383,-74.87946,39.89475,"McDonalds PlayPlace-Marlton,NJ","760 Rt 70"," Marlton","NJ"," (856) 983-2550","Installed","Franchise",2125377.202
8384,-74.65408,39.45464,"McDonalds [WM]-Mays Landing,NJ","4620 Black Horse Pike [WM]"," Mays Landing","NJ"," (609) 625-0601","Old-school","Owned",2060625.18
8385,-74.73242,39.44797,"McDonalds-Mays Landing,NJ","6048 Harding Hwy"," Mays Landing","NJ"," (609) 625-1568","Old-school","Franchise",1891315.211
8386,-74.64606,39.45174,"McDonalds-Mays Landing,NJ","4478 Black Horse Pike "," Mays Landing","NJ"," (609) 909-9380","Installed","Franchise",1822087.66
8387,-74.81239,39.87378,"McDonalds-Medford,NJ","601 Stokes Rd"," Medford","NJ"," (609) 953-0634","Installed","Franchise",2243154.118
8388,-74.685025,40.233084,"McDonalds-Mercerville,NJ","410 NJ S Hwy 33"," Mercerville","NJ"," (609) 890-9605","Installed","Franchise",2064457.962
8389,-74.49427,40.58091,"McDonalds PlayPlace-Middlesex,NJ","716 Bound Brook Rd"," Middlesex","NJ"," (732) 968-2059","Installed","Owned",1659884.354
8390,-74.102882,40.394529,"McDonalds PlayPlace-Middletown,NJ","925 Hwy 35"," Middletown","NJ"," (732) 671-0925","Old-school","Owned",2521712.122
8391,-75.03918,39.40714,"McDonalds PlayPlace-Millville,NJ","1027 N High St"," Millville","NJ"," (856) 327-0606","Installed","Franchise",1824044.072
8392,-74.50531,41.03672,"McDonalds-Milton,NJ","5734 Berkshire Valley Rd"," Milton","NJ"," (973) 208-7539","Old-school","Owned",2043353.829
8393,-74.68649,41.35017,"McDonalds PlayPlace-Montague,NJ","13 Rt 23"," Montague","NJ"," (973) 293-3671","Installed","Franchise",1999129.087
8394,-74.9793,39.95784,"McDonalds-Moorestown,NJ","1 W Camden Ave"," Moorestown","NJ"," (856) 727-1244","Installed","Franchise",1731747.202
8395,-74.96236,39.94651,"McDonalds-Moorestown,NJ","Rt 38 Moorestown Mall"," Moorestown","NJ"," (856) 778-9110","Installed","Franchise",2163315.498
8396,-75.0836,39.87534,"McDonalds PlayPlace-Mount Ephraim,NJ","259 S Black Horse Pike"," Mount Ephraim","NJ"," (856) 931-0624","Old-school","Franchise",1929694.87
8397,-74.800256,40.010698,"McDonalds-Mt Holly,NJ","1864 Burlington/Mount Holly Rd"," Mount Holly","NJ"," (609) 267-8544","Installed","Franchise",2093464.638
8398,-74.775029,39.98142,"McDonalds PlayPlace-Mt Holly,NJ","1660 SR 38"," Mount Holly","NJ"," (609) 261-4842","Installed","Franchise",1827069.185
8399,-74.872,39.97085,"McDonalds-Mt Laurel,NJ","Rt 38 & Arc Rd"," Mount Laurel","NJ"," (856) 778-9021","Old-school","Owned",1631814.693
8400,-74.70631,40.88414,"McDonalds-Mount Olive,NJ","30 International Dr S"," Mount Olive","NJ"," (973) 448-9107","Installed","Franchise",2099406.741
8401,-74.95487,39.9272,"McDonalds PlayPlace-Mt Laurel,NJ","1108 Rt 73 & Church Rd"," Mt Laurel","NJ"," (856) 778-4499","Installed","Franchise",2038626.358
8402,-75.222759,39.72619,"McDonalds-Mullica Hill,NJ","Rt 77 and Walnut Lane"," Mullica Hill","NJ"," (856) 332-8633","Installed","Franchise",2518225.168
8403,-74.07928,40.22464,"McDonalds-Neptune,NJ","3542 Rt 66 East & Jumping Brook RD"," Neptune","NJ"," (732) 922-2115","Old-school","Owned",1614525.67
8404,-74.0361,40.20812,"McDonalds-Neptune,NJ","Rt 33 And 35"," Neptune","NJ"," (732) 774-7907","Installed","Franchise",1685873.063
8405,-74.47034,40.48609,"McDonalds PlayPlace-New Brunswick,NJ","666 Somerset St"," New Brunswick","NJ"," (732) 247-9814","Old-school","Owned",1509443.917
8406,-74.42331,40.69619,"McDonalds-New Providence,NJ","1771 Springfield Ave"," New Providence","NJ"," (908) 508-0045","Old-school","Owned",1737238.259
8407,-74.174184,40.73197,"McDonalds-Newark,NJ","7944 Penn Sta"," Newark","NJ"," (973) 624-5034","Installed","Franchise",2160535.045
8408,-74.22511,40.73829,"McDonalds-Newark,NJ","915 18th Ave"," Newark","NJ"," (973) 371-2876","Old-school","Owned",2039828.49
8409,-74.20161,40.69194,"McDonalds-Newark,NJ","872 Frelinghuysen Ave"," Newark","NJ"," (973) 643-9657","Installed","Owned",1566730.591
8410,-74.18994,40.74549,"McDonalds-Newark,NJ","334 W Market St"," Newark","NJ"," (973) 642-0064","Old-school","Owned",1268704.208
8411,-74.18731,40.68758,"McDonalds-Newark,NJ","Newark Airport Terminal C"," Newark","NJ"," (973) 623-6602","Old-school","Franchise",2193683.347
8412,-74.1849,40.68933,"McDonalds-Newark,NJ","Newark Airport Terminal B"," Newark","NJ"," (973) 623-2220","Old-school","Owned",1681215.769
8413,-74.18166,40.72557,"McDonalds-Newark,NJ","101 Clinton Ave"," Newark","NJ"," (973) 824-4463","Installed","Owned",1361241.49
8414,-74.17297,40.72648,"McDonalds-Newark,NJ","561 Mccarter Hwy"," Newark","NJ"," (973) 643-0810","Old-school","Owned",1918265.463
8415,-74.17173,40.73594,"McDonalds-Newark,NJ","772 Broad St"," Newark","NJ"," (973) 624-8434","Old-school","Owned",1649407.164
8416,-74.16184,40.77165,"McDonalds-Newark,NJ","621-635 Broadway"," Newark","NJ"," (973) 482-3002","Installed","Franchise",1990826.56
8417,-74.747405,41.065131,"McDonalds-Newton,NJ","126 Water St"," Newton","NJ"," (973) 383-6100","Installed","Franchise",1971159.123
8418,-74.01627,40.80738,"McDonalds-North Bergen,NJ","8101 Tonnelle Ave"," North Bergen","NJ"," (201) 868-9888","Installed","Owned",1895593.497
8419,-74.04338,40.77044,"McDonalds PlayPlace-North Bergen,NJ","2126 Tonnelle Ave"," North Bergen","NJ"," (201) 348-1053","Old-school","Franchise",2014765.474
8420,-74.46393,40.46046,"McDonalds [WM]-North Brunswick,NJ","979 Us 1 [WM]"," North Brunswick","NJ"," (732) 937-7368","Old-school","Owned",2258970.702
8421,-74.4516,40.46919,"McDonalds-North Brunswick,NJ","622 Georges Rd"," North Brunswick","NJ"," (732) 247-4774","Installed","Franchise",1771235.08
8422,-74.94244,38.97477,"McDonalds-North Cape May,NJ","3857 Bayshore Rd"," North Cape May","NJ"," (609) 884-0840","Installed","Franchise",2656493.973
8423,-74.79251,39.00974,"McDonalds-North Wildwood,NJ","130 W Spruce Ave"," North Wildwood","NJ"," (609) 522-1011","Old-school","Owned",1432513.133
8424,-74.55312,39.37459,"McDonalds-Northfield,NJ","1201 Tilton Rd"," Northfield","NJ"," (609) 646-5900","Installed","Franchise",1948389.682
8425,-73.94645,41.0115,"McDonalds PlayPlace-Northvale,NJ","240 Livingston St"," Northvale","NJ"," (201) 767-9779","Installed","Franchise",2095724.815
8426,-74.041924,40.263022,"McDonalds PlayPlace-Ocean,NJ","2000 Rt 35 & W Park Ave"," Ocean","NJ"," (732) 660-9006","Old-school","Owned",1899277.123
8427,-74.57721,39.2794,"McDonalds PlayPlace-Ocean City,NJ","900 West Ave"," Ocean City","NJ"," (609) 398-6554","Old-school","Franchise",2164543.857
8428,-74.298826,40.44869,"McDonalds PlayPlace-Old Bridge,NJ","1111 Rt 9 N"," Old Bridge","NJ"," (732) 525-5848","Installed","Franchise",1836722.365
8429,-73.98176,41.01412,"McDonalds-Old Tappan,NJ","216 Old Tappan Rd"," Old Tappan","NJ"," (201) 358-9723","Old-school","Owned",1292454.124
8430,-74.22471,40.77018,"McDonalds-Orange,NJ","145 Main St"," Orange","NJ"," (973) 678-3680","Installed","Owned",2133476.267
8431,-74.073257,39.954391,"McDonalds-Ortley Beach,NJ","6 Rt 35 & Washington Ave"," Ortley Beach","NJ"," (732) 854-1000","Installed","Franchise",1744543.269
8432,-74.08755,40.92548,"McDonalds-Paramus,NJ","247 W Rt 4"," Paramus","NJ"," (201) 556-1288","Old-school","Franchise",1900947.625
8433,-74.08607,40.96768,"McDonalds-Paramus,NJ","1 Garden Plaza"," Paramus","NJ"," (201) 291-8715","Old-school","Owned",1696012.657
8434,-74.08131,40.97504,"McDonalds-Paramus,NJ","828 Rt 17 N"," Paramus","NJ"," (201) 652-9428","Installed","Owned",1554441.188
8435,-74.06985,40.95756,"McDonalds-Paramus,NJ","2624 Paramus Park Mall"," Paramus","NJ"," (201) 262-9685","Old-school","Owned",1789251.733
8436,-74.42221,40.87092,"McDonalds-Parsippany,NJ","3111 Rt 46 E"," Parsippany","NJ"," (973) 335-8533","Old-school","Owned",2139306.357
8437,-74.38937,40.86293,"McDonalds-Parsippany,NJ","1155 Rt 46 E"," Parsippany","NJ"," (973) 316-5800","Installed","Franchise",1434499.635
8438,-74.12788,40.86353,"McDonalds-Passaic,NJ","15 Central Ave"," Passaic","NJ"," (973) 779-9244","Old-school","Franchise",2193551.95
8439,-74.17139,40.91639,"McDonalds-Paterson,NJ","160 Market St"," Paterson","NJ"," (973) 684-9351","Old-school","Owned",2424442.478
8440,-74.15354,40.91856,"McDonalds-Paterson,NJ","485 Broadway"," Paterson","NJ"," (973) 278-4710","Old-school","Owned",1788540.393
8441,-74.14764,40.89099,"McDonalds-Paterson,NJ","265 Crooks Ave"," Paterson","NJ"," (973) 345-9138","Old-school","Owned",2014595.702
8442,-74.14583,40.90482,"McDonalds-Paterson,NJ","835 Market St"," Paterson","NJ"," (973) 345-8830","Installed","Franchise",1510085.203
8443,-75.23753,39.81856,"McDonalds-Paulsboro,NJ","43 Borelli Blvd"," Paulsboro","NJ"," (856) 423-4783","Old-school","Owned",2118561.352
8444,-75.07777,39.93649,"McDonalds-Pennsauken,NJ","Rt 130 & Marlton Pike"," Pennsauken","NJ"," (856) 665-7855","Old-school","Owned",2013406.552
8445,-75.02752,39.99199,"McDonalds-Pennsauken,NJ","1021 Route 73"," Pennsauken","NJ"," (856) 488-0410","Installed","Owned",2364341.485
8446,-75.495465,39.676971,"McDonalds PlayPlace-Pennsville,NJ","417 N Broadway"," Pennsville","NJ"," (856) 299-9268","Installed","Franchise",1867966.833
8447,-74.28534,40.52061,"McDonalds-Perth Amboy,NJ","633 New Brunswick"," Perth Amboy","NJ"," (732) 442-2980","Old-school","Owned",2280425.436
8448,-74.27058,40.50949,"McDonalds-Perth Amboy,NJ","182 Smith St"," Perth Amboy","NJ"," (732) 697-0270","Installed","Franchise",1505157.421
8449,-75.17908,40.6969,"McDonalds-Phillipsburg,NJ","660 Memorial Pky"," Phillipsburg","NJ"," (908) 859-2312","Installed","Franchise",1435599.921
8450,-75.14468,40.67971,"McDonalds PlayPlace-Phillipsburg,NJ","1215 Us 22"," Phillipsburg","NJ"," (908) 859-5025","Old-school","Owned",1754524.124
